energy,tempo,danceability,playlist_genre,loudness,liveness,valence,track_artist,time_signature,speechiness,track_popularity,track_album_name,playlist_name,track_name,track_album_release_date,instrumentalness,mode,key,duration_ms,acousticness,playlist_subgenre
0.713,74.989,0.645,rock,-5.355,0.113,0.566,Twenty One Pilots,4,0.0393,80,Blurryface,Alternative Rock,Ride,5/15/2015,0,1,6,214507,0.00835,alternative
0.795,123.229,0.458,rock,-3.265,0.0756,0.513,Red Hot Chili Peppers,4,0.0574,81,Californication (Deluxe Edition),Alternative Rock,Otherside,6/8/1999,0.000202,1,0,255373,0.00316,alternative
0.935,120.092,0.627,rock,-4.882,0.147,0.287,Linkin Park,4,0.0324,81,Minutes to Midnight,Alternative Rock,What I've Done,5/14/2007,0,1,5,205227,0.0092,alternative
0.87,164.057,0.28,rock,-4.219,0.101,0.284,Paramore,4,0.0592,71,Decode,Alternative Rock,Decode,11/4/2008,0.00608,0,10,261960,0.000686,alternative
0.865,100.016,0.58,rock,-4.359,0.106,0.587,Linkin Park,4,0.0313,74,Meteora (Bonus Edition),Alternative Rock,Breaking the Habit,9/16/2003,0,0,4,196133,0.105,alternative
0.941,119.783,0.502,rock,-5.194,0.553,0.124,Yeah Yeah Yeahs,4,0.0716,75,Fever To Tell (Deluxe Remastered),Alternative Rock,Maps,4/29/2003,0.319,1,7,219987,0.000346,alternative
0.972,110.006,0.585,rock,-4.45,0.0707,0.585,Linkin Park,4,0.0534,76,LIVING THINGS,Alternative Rock,BURN IT DOWN,6/19/2012,0,0,9,230253,0.0143,alternative
0.881,158.066,0.413,rock,-5.541,0.0805,0.364,Foo Fighters,4,0.0367,81,The Colour And The Shape,Alternative Rock,Everlong,5/20/1997,0.000308,0,11,250547,5.99E-05,alternative
0.808,117.971,0.493,rock,-3.365,0.0983,0.38,Linkin Park,4,0.0362,70,Transformers: Revenge Of The Fallen The Album,Alternative Rock,New Divide,6/12/2009,0,0,5,268613,0.000235,alternative
0.742,159.779,0.268,rock,-4.939,0.626,0.416,Green Day,4,0.0355,74,21st Century Breakdown,Alternative Rock,21 Guns,5/15/2009,0,1,5,321093,0.0518,alternative
0.839,94.015,0.517,rock,-3.521,0.108,0.416,Keane,4,0.0287,73,Hopes And Fears,Alternative Rock,Everybody's Changing,5/10/2004,0.000365,1,0,215880,0.0014,alternative
0.637,80.401,0.514,rock,-6.418,0.389,0.18,Linkin Park,4,0.0363,71,Minutes to Midnight,Alternative Rock,Leave Out All The Rest,5/14/2007,2.27E-06,1,0,209307,0.213,alternative
0.796,169.835,0.289,rock,-4.22,0.202,0.33,My Chemical Romance,4,0.0494,74,The Black Parade,Alternative Rock,I Don't Love You,10/23/2006,2.61E-05,1,0,238680,0.00837,alternative
0.717,88.969,0.595,rock,-4.803,0.108,0.547,Red Hot Chili Peppers,4,0.0295,82,Californication (Deluxe Edition),Alternative Rock,Scar Tissue,6/8/1999,0.00274,1,0,215907,0.0779,alternative
0.442,81.201,0.513,rock,-13.529,0.0878,0.243,Pixies,4,0.0343,72,Death to the Pixies,Alternative Rock,Where Is My Mind?,10/6/1997,0.000838,1,4,229227,0.00731,alternative
0.911,108,0.615,rock,-3.584,0.0908,0.685,Linkin Park,4,0.0278,74,LIVING THINGS,Alternative Rock,CASTLE OF GLASS,6/19/2012,0.00188,0,1,205400,0.0686,alternative
0.938,91.455,0.618,rock,-3.442,0.167,0.875,Red Hot Chili Peppers,4,0.0456,81,By the Way (Deluxe Edition),Alternative Rock,Can't Stop,7/9/2002,0,1,9,269000,0.0179,alternative
0.684,77.15,0.36,rock,-6.457,0.34,0.2,Pearl Jam,4,0.0308,73,Ten,Alternative Rock,Black,8/27/1991,0,0,4,342653,0.323,alternative
0.901,113.967,0.621,rock,-5.396,0.0875,0.744,New Radicals,4,0.0302,74,Maybe You've Been Brainwashed Too,Alternative Rock,You Get What You Give,1/1/1998,0,1,2,300773,0.17,alternative
0.595,129.786,0.519,rock,-5.001,0.0762,0.237,Måneskin,4,0.0283,68,THE LONELIEST,Alternative Rock,THE LONELIEST,10/7/2022,0,1,2,247067,0.00151,alternative
0.849,156.036,0.636,rock,-7.075,0.372,0.917,Cage The Elephant,4,0.106,76,Cage The Elephant (Expanded Edition),Alternative Rock,Ain't No Rest for the Wicked,3/24/2009,0,1,0,175493,0.0438,alternative
0.9,104.655,0.427,rock,-3.674,0.119,0.599,Red Hot Chili Peppers,4,0.0499,77,Stadium Arcadium,Alternative Rock,Snow (Hey Oh),5/9/2006,1.75E-05,1,11,334667,0.116,alternative
0.921,120,0.668,rock,-3.727,0.0877,0.782,Muse,4,0.0439,78,Black Holes and Revelations,Alternative Rock,Supermassive Black Hole,6/19/2006,0.00517,1,7,212440,0.0492,alternative
0.944,105.338,0.394,rock,-6.506,0.298,0.265,Pearl Jam,4,0.0761,77,Ten,Alternative Rock,Even Flow,8/27/1991,4.54E-06,0,10,292581,0.00178,alternative
0.652,173.008,0.274,rock,-6.196,0.108,0.1,STARSET,4,0.0625,70,Transmissions (Deluxe Version),Alternative Rock,My Demons,2014,6.42E-05,0,5,288036,0.00768,alternative
0.905,128.019,0.602,rock,-4.046,0.117,0.411,Muse,4,0.0775,75,The Resistance,Alternative Rock,Uprising,9/10/2009,0.064,1,2,304840,0.000202,alternative
0.715,137.028,0.276,rock,-5.356,0.201,0.173,Kings of Leon,4,0.0432,76,Only By The Night,Alternative Rock,Use Somebody,9/23/2008,0.000417,1,0,230760,0.00552,alternative
0.913,96.184,0.556,rock,-2.36,0.346,0.73,Red Hot Chili Peppers,4,0.0437,77,Stadium Arcadium,Alternative Rock,Dani California,5/9/2006,8.59E-06,1,0,282160,0.0193,alternative
0.839,143.969,0.572,rock,-5.083,0.522,0.465,Beach Weather,4,0.0377,73,Chit Chat,Alternative Rock,"Sex, Drugs, Etc.",11/4/2016,0.00976,0,4,196784,0.013,alternative
0.588,144.636,0.424,rock,-5.455,0.298,0.193,Coldplay,4,0.0278,74,A Rush of Blood to the Head,Alternative Rock,In My Place,8/27/2002,4.95E-06,1,9,226680,0.0553,alternative
0.939,106.031,0.644,rock,-3.486,0.233,0.861,Finger Eleven,4,0.0456,74,Them Vs. You Vs. Me (Deluxe Edition),Alternative Rock,Paralyzer,1/1/2007,0,0,11,208107,0.157,alternative
0.486,119.955,0.556,rock,-7.139,0.164,0.243,Green Day,4,0.0329,68,21st Century Breakdown,Alternative Rock,Last Night on Earth,5/15/2009,1.45E-06,1,2,236533,0.0371,alternative
0.842,100.127,0.297,rock,-7.457,0.0848,0.586,Alice In Chains,4,0.0488,72,Dirt (2022 Remaster),Alternative Rock,Would? (2022 Remaster),9/29/1992,9.10E-06,1,6,206773,0.000286,alternative
0.796,105.991,0.6,rock,-4.481,0.484,0.75,The Rasmus,4,0.0275,71,Dead Letters,Alternative Rock,In the Shadows,3/24/2003,5.20E-05,1,2,257920,0.000109,alternative
0.663,104.561,0.277,rock,-8.821,0.136,0.527,Franz Ferdinand,4,0.0377,80,Franz Ferdinand,Alternative Rock,Take Me Out,2/16/2004,0.00051,0,4,237027,0.000409,alternative
0.645,89.518,0.552,rock,-6.595,0.0424,0.588,Candlebox,4,0.0268,68,Candlebox,Alternative Rock,Far Behind,7/16/1993,1.38E-06,1,7,299733,0.00187,alternative
0.584,170.411,0.509,rock,-4.907,0.384,0.685,Queens of the Stone Age,4,0.057,69,Songs For The Deaf,Alternative Rock,No One Knows,1/1/2002,9.96E-05,1,0,278747,0.0368,alternative
0.94,151.417,0.437,rock,-6.946,0.222,0.48,The Cure,4,0.0426,73,"Kiss Me, Kiss Me, Kiss Me",Alternative Rock,Just Like Heaven,1/1/1987,0.000573,1,9,212013,0.0524,alternative
0.97,122.444,0.451,rock,-4.938,0.102,0.198,Red Hot Chili Peppers,4,0.107,74,By the Way (Deluxe Edition),Alternative Rock,By the Way,7/9/2002,0.00355,1,0,216933,0.0264,alternative
0.945,91.906,0.51,rock,-5.405,0.0413,0.323,Linkin Park,4,0.0804,79,From Zero,Rock This,Two Faced,11/15/2024,4.80E-06,1,1,183584,0.000658,modern
0.862,98.021,0.511,rock,-5.677,0.0939,0.361,Fontaines D.C.,4,0.0659,69,Romance,Rock This,Starburster,8/23/2024,1.86E-06,1,10,221451,0.0656,modern
0.812,82.002,0.417,rock,-3.979,0.189,0.419,beabadoobee,4,0.0332,69,This Is How Tomorrow Moves,Rock This,Beaches,8/9/2024,2.11E-05,1,10,230053,0.0154,modern
0.872,184.115,0.466,rock,-3.344,0.121,0.806,Linkin Park,4,0.0336,79,From Zero,Rock This,The Emptiness Machine,11/15/2024,0,1,7,190428,0.0156,modern
0.866,109.825,0.308,metal,-5.671,0.232,0.227,Iron Maiden,4,0.059,69,Fear of the Dark (2015 Remaster),Heavy Metal Classics,Fear of the Dark - 2015 Remaster,1992,0.00141,0,2,438120,0.000739,heavy
0.964,140.817,0.445,metal,-5.493,0.0773,0.448,Metallica,4,0.282,68,Kill 'Em All (Remastered),Heavy Metal Classics,Seek & Destroy - Remastered,7/24/1983,0.0132,1,9,414720,0.037,heavy
0.908,114.816,0.415,metal,-9.701,0.082,0.437,Pantera,4,0.0765,71,Cowboys from Hell,Heavy Metal Classics,Cowboys from Hell,7/20/1990,0.0345,1,2,243533,0.00437,heavy
0.836,105.173,0.543,metal,-9.11,0.153,0.56,Metallica,4,0.0353,75,Master Of Puppets (Remastered),Death Metal Essentials,Master Of Puppets,3/3/1986,0.431,0,4,515387,0.000647,death
0.908,159.756,0.285,metal,-4.601,0.311,0.669,Iron Maiden,4,0.0705,71,Piece of Mind (2015 Remaster),Death Metal Essentials,The Trooper - 2015 Remaster,1983,0.00909,0,4,252733,0.0318,death
0.704,118.242,0.43,metal,-8.008,0.0933,0.703,Pantera,4,0.0804,73,Vulgar Display of Power,Death Metal Essentials,Walk,2/21/1992,0.00221,0,1,315120,0.000155,death
0.934,127.066,0.417,metal,-3.908,0.132,0.287,System Of A Down,4,0.119,83,Toxicity,Death Metal Essentials,Chop Suey!,9/4/2001,0.0015,0,7,210240,0.000278,death
0.891,92.049,0.283,metal,-8.165,0.159,0.226,Korn,4,0.178,68,Korn,Death Metal Essentials,Blind,10/11/1994,0.0038,1,2,258267,0.00678,death
0.695,102.178,0.437,metal,-9.447,0.124,0.413,Metallica,3,0.0617,72,...And Justice For All,Death Metal Essentials,One,8/25/1988,0.0857,1,7,447440,0.00111,death
0.763,148.366,0.365,metal,-9.45,0.0865,0.342,Danzig,4,0.0591,69,Danzig,Death Metal Essentials,Mother,1/1/1988,0.000457,0,11,204867,0.00726,death
0.908,114.816,0.415,metal,-9.701,0.082,0.437,Pantera,4,0.0765,71,Cowboys from Hell,Death Metal Essentials,Cowboys from Hell,7/20/1990,0.0345,1,2,243533,0.00437,death
0.982,143.772,0.354,metal,-3.026,0.204,0.194,Slipknot,4,0.168,80,Vol. 3: The Subliminal Verses,Death Metal Essentials,Duality,2004,0.000294,0,4,252613,0.000237,death
0.828,123.257,0.577,metal,-8.691,0.0581,0.604,Metallica,4,0.0298,79,Metallica,Death Metal Essentials,Enter Sandman,8/12/1991,0.0114,0,6,331267,0.00213,death
0.916,118.004,0.58,metal,-4.358,0.126,0.683,Avenged Sevenfold,4,0.0387,75,Hail to the King,Death Metal Essentials,Hail to the King,8/23/2013,0.0259,0,3,305907,0.000297,death
0.898,103.299,0.353,metal,-5.877,0.39,0.525,Korn,4,0.052,77,Follow The Leader,Death Metal Essentials,Freak On a Leash,8/18/1998,0.105,1,2,255733,2.23E-05,death
0.963,125.033,0.59,metal,-6.489,0.0781,0.586,Rob Zombie,4,0.0676,77,Hellbilly Deluxe,Death Metal Essentials,Dragula,1/1/1998,0.000105,0,0,222827,8.75E-05,death
0.949,129.984,0.554,metal,-4.928,0.2,0.233,Avenged Sevenfold,4,0.0787,70,Nightmare,Death Metal Essentials,Nightmare,7/23/2010,9.98E-05,1,2,374453,0.000318,death
0.781,71.841,0.443,metal,-4.277,0.166,0.372,Deftones,4,0.0377,77,Around the Fur,Death Metal Essentials,My Own Summer (Shove It),10/27/1997,0.205,1,1,214760,1.33E-05,death
0.714,107.441,0.567,metal,-8.512,0.186,0.191,TOOL,3,0.0302,68,Lateralus,Death Metal Essentials,Schism,5/15/2001,0.417,0,9,403533,0.0012,death
0.776,77.987,0.585,punk,-5.898,0.3,0.427,Avril Lavigne,4,0.0459,81,Let Go,Pop Punk Powerhouses,Complicated,6/4/2002,7.74E-06,1,5,244507,0.0572,pop punk
0.954,143.85,0.465,punk,-4.251,0.573,0.458,The All-American Rejects,4,0.044,70,Move Along,Pop Punk Powerhouses,Dirty Little Secret,1/1/2005,5.38E-06,1,10,193653,0.000346,pop punk
0.849,162.152,0.643,punk,-5.428,0.058,0.903,Jimmy Eat World,4,0.0526,80,Bleed American,Pop Punk Powerhouses,The Middle,7/17/2001,0,1,2,165853,0.0371,pop punk
0.691,100.008,0.718,punk,-6.44,0.0627,0.552,The All-American Rejects,4,0.0387,69,When The World Comes Down,Pop Punk Powerhouses,Gives You Hell,1/1/2008,0,1,4,213107,0.0159,pop punk
0.887,119.974,0.606,punk,-4.404,0.337,0.903,Bowling For Soup,4,0.0598,69,A Hangover You Don't Deserve,Pop Punk Powerhouses,1985,2004,0,1,4,193000,0.000242,pop punk
0.75,118.015,0.774,punk,-4.927,0.0808,0.927,Fountains Of Wayne,4,0.0412,72,Welcome Interstate Managers,Pop Punk Powerhouses,Stacy's Mom,1/1/2003,1.78E-05,0,11,197987,0.00207,pop punk
0.906,172.977,0.517,punk,-3.677,0.113,0.731,Paramore,4,0.0735,73,Riot!,Pop Punk Powerhouses,Misery Business,6/11/2007,9.26E-06,1,1,211520,0.00272,pop punk
0.883,93.41,0.45,punk,-4.094,0.293,0.328,Evanescence,4,0.0524,69,The Open Door,Pop Punk Powerhouses,Call Me When You're Sober,1/1/2006,0,1,7,214707,0.00193,pop punk
0.9,149.937,0.487,punk,-4.417,0.358,0.484,Avril Lavigne,4,0.0482,77,Let Go,Pop Punk Powerhouses,Sk8er Boi,6/4/2002,0,1,0,204000,6.79E-05,pop punk
0.406,151.95,0.457,punk,-7.462,0.117,0.208,Avril Lavigne,3,0.0291,73,Let Go,Pop Punk Powerhouses,I'm with You,6/4/2002,0,1,9,223067,0.08,pop punk
0.936,170.229,0.414,punk,-2.407,0.369,0.74,Avril Lavigne,4,0.0758,70,Under My Skin,Pop Punk Powerhouses,My Happy Ending,2004,0,1,2,242413,0.00136,pop punk
0.939,177.751,0.494,punk,-3.127,0.139,0.893,Good Charlotte,4,0.126,75,The Young and The Hopeless,Pop Punk Powerhouses,The Anthem,10/4/2002,0,1,1,175093,0.00666,pop punk
0.893,104.031,0.61,punk,-3.681,0.021,0.673,Paramore,4,0.0921,71,Paramore,Pop Punk Powerhouses,Ain't It Fun,4/5/2013,4.41E-05,1,9,296520,0.154,pop punk
0.923,136.01,0.602,punk,-3.763,0.0561,0.765,Paramore,4,0.044,78,Paramore,Pop Punk Powerhouses,Still into You,4/5/2013,0,1,5,216013,0.0098,pop punk
0.83,170.094,0.569,punk,-4.106,0.114,0.609,Panic! At The Disco,4,0.14,72,A Fever You Can't Sweat Out,Pop Punk Powerhouses,I Write Sins Not Tragedies,9/27/2005,0,0,9,186635,0.0807,pop punk
0.897,148.708,0.434,punk,-4.918,0.612,0.685,blink-182,4,0.0488,81,Enema Of The State,Pop Punk Powerhouses,All The Small Things,6/1/1999,0,1,0,167067,0.0103,pop punk
0.814,104.98,0.546,punk,-5.146,0.0972,0.146,Green Day,4,0.0314,77,American Idiot,Pop Punk Powerhouses,Wake Me up When September Ends,9/21/2004,0,1,7,285653,0.023,pop punk
0.943,94.612,0.331,punk,-3.188,0.242,0.296,Evanescence,4,0.0698,83,Fallen,Pop Punk Powerhouses,Bring Me To Life,3/4/2003,2.06E-06,0,4,235893,0.00721,pop punk
0.926,149.976,0.578,punk,-3.689,0.14,0.877,Avril Lavigne,4,0.0548,71,Goodbye Lullaby (Expanded Edition),Pop Punk Powerhouses,What the Hell,3/8/2011,0.0127,0,6,220707,0.00472,pop punk
0.781,110.024,0.655,punk,-6.547,0.0867,0.584,blink-182,4,0.034,75,blink-182,Pop Punk Powerhouses,I Miss You,1/1/2003,5.33E-06,1,11,227240,0.00103,pop punk
0.682,167.06,0.496,punk,-4.095,0.0589,0.474,Green Day,4,0.0294,70,Greatest Hits: God's Favorite Band,Pop Punk Powerhouses,Boulevard of Broken Dreams,11/17/2017,2.94E-05,1,8,262333,0.00552,pop punk
0.988,186.113,0.38,punk,-2.042,0.368,0.769,Green Day,4,0.0639,79,American Idiot,Pop Punk Powerhouses,American Idiot,9/21/2004,7.86E-05,1,1,176346,2.64E-05,pop punk
0.823,87.904,0.693,punk,-3.761,0.328,0.741,Weezer,4,0.0726,68,Make Believe,Pop Punk Powerhouses,Beverly Hills,5/10/2005,0,1,5,196093,0.0932,pop punk
0.563,137.715,0.452,punk,-6.607,0.143,0.209,Paramore,3,0.0272,74,Brand New Eyes,Pop Punk Powerhouses,The Only Exception,9/28/2009,0,1,4,267653,0.144,pop punk
0.744,119.921,0.628,punk,-4.718,0.313,0.277,"mgk, YUNGBLUD, Travis Barker",4,0.0379,68,Hotel Diablo,Pop Punk Powerhouses,I Think I'm OKAY (with YUNGBLUD & Travis Barker),7/5/2019,0,1,7,169397,0.0257,pop punk
0.946,103.408,0.494,punk,-2.757,0.398,0.741,Lit,4,0.0637,74,A Place In The Sun,Pop Punk Powerhouses,My Own Worst Enemy,2/22/1999,0,1,4,169027,0.00129,pop punk
0.904,173.734,0.486,punk,-3.751,0.0947,0.786,Yellowcard,4,0.0638,71,Ocean Avenue,Pop Punk Powerhouses,Ocean Avenue,1/1/2003,2.83E-05,0,6,198267,3.43E-05,pop punk
0.932,92.956,0.545,punk,-2.189,0.127,0.464,The Red Jumpsuit Apparatus,4,0.0399,75,Don't You Fake It,Pop Punk Powerhouses,Face Down,1/1/2006,0,0,7,192000,0.000665,pop punk
0.873,143.519,0.308,punk,-4.542,0.0974,0.686,AFI,4,0.0533,68,DECEMBERUNDERGROUND,Pop Punk Powerhouses,Miss Murder,6/6/2006,0.000729,1,8,206587,0.00022,pop punk
0.892,154.844,0.46,punk,-5.046,0.106,0.59,Fall Out Boy,4,0.0619,77,Infinity On High,Pop Punk Powerhouses,Thnks fr th Mmrs,1/1/2007,0,0,10,203507,0.0051,pop punk
0.857,111.647,0.463,punk,-3.063,0.184,0.856,My Chemical Romance,4,0.0632,79,The Black Parade,Pop Punk Powerhouses,Teenagers,10/23/2006,0,1,4,161920,0.0506,pop punk
0.914,196.482,0.403,punk,-5.215,0.065,0.626,Sum 41,4,0.142,73,"All Killer, No Filler",Pop Punk Powerhouses,Fat Lip,1/1/2001,0,1,9,178267,0.000579,pop punk
0.951,157.663,0.391,punk,-7.419,0.0878,0.468,blink-182,4,0.0688,77,Enema Of The State,Pop Punk Powerhouses,What's My Age Again?,6/1/1999,0.000446,1,6,148360,0.012,pop punk
0.705,138.559,0.818,punk,-6.679,0.613,0.772,Gorillaz,4,0.177,84,Demon Days,Pop Punk Powerhouses,Feel Good Inc.,5/23/2005,0.00233,1,6,222640,0.00836,pop punk
0.94,179.722,0.21,punk,-3.427,0.269,0.255,My Chemical Romance,4,0.123,74,Three Cheers for Sweet Revenge,Pop Punk Powerhouses,I'm Not Okay (I Promise),6/8/2004,0,1,9,186480,0.00602,pop punk
0.87,164.057,0.28,punk,-4.219,0.101,0.284,Paramore,4,0.0592,71,Decode,Pop Punk Powerhouses,Decode,11/4/2008,0.00608,0,10,261960,0.000686,pop punk
0.818,119.965,0.695,punk,-5.379,0.0219,0.916,Paramore,4,0.0334,73,After Laughter,Pop Punk Powerhouses,Hard Times,5/12/2017,4.87E-06,0,5,182693,0.00647,pop punk
0.96,125.921,0.356,punk,-3.487,0.209,0.0857,My Chemical Romance,4,0.104,76,Three Cheers for Sweet Revenge,Pop Punk Powerhouses,Helena,6/8/2004,0,1,4,204733,0.0142,pop punk
0.883,122.252,0.467,punk,-3.679,0.125,0.309,My Chemical Romance,4,0.106,72,The Black Parade,Pop Punk Powerhouses,Famous Last Words,10/23/2006,0.000152,0,2,299227,0.000321,pop punk
0.986,165.981,0.411,punk,-2.522,0.371,0.649,My Chemical Romance,4,0.0583,68,Danger Days: The True Lives of the Fabulous Killjoys,Pop Punk Powerhouses,Na Na Na (Na Na Na Na Na Na Na Na Na),11/5/2010,0.00148,0,8,205960,0.000264,pop punk
0.796,169.835,0.289,punk,-4.22,0.202,0.33,My Chemical Romance,4,0.0494,74,The Black Parade,Pop Punk Powerhouses,I Don't Love You,10/23/2006,2.61E-05,1,0,238680,0.00837,pop punk
0.886,145.781,0.202,punk,-3.805,0.643,0.192,My Chemical Romance,4,0.0816,70,Three Cheers for Sweet Revenge,Pop Punk Powerhouses,The Ghost of You,6/8/2004,0,0,11,194253,0.0286,pop punk
0.928,95.594,0.579,punk,-4.344,0.18,0.882,blink-182,4,0.0411,74,Take Off Your Pants And Jacket,Pop Punk Powerhouses,First Date,2001,0,1,0,171533,0.000715,pop punk
0.842,162.011,0.494,punk,-4.784,0.122,0.574,Fall Out Boy,4,0.0843,76,From Under The Cork Tree,Pop Punk Powerhouses,"Sugar, We're Goin Down",5/3/2005,0,1,7,229093,0.00579,pop punk
0.961,114.451,0.621,punk,-3.198,0.0854,0.449,Fall Out Boy,4,0.154,75,From Under The Cork Tree,Pop Punk Powerhouses,"Dance, Dance",5/3/2005,0,0,11,180267,0.00523,pop punk
0.959,193.144,0.409,punk,-4.563,0.0766,0.83,blink-182,4,0.0869,69,Take Off Your Pants And Jacket,Pop Punk Powerhouses,The Rock Show,2001,0,1,9,171600,0.000324,pop punk
0.827,167.086,0.29,punk,-3.451,0.301,0.45,Green Day,4,0.0362,69,American Idiot,Pop Punk Powerhouses,Holiday / Boulevard of Broken Dreams,9/21/2004,2.55E-06,1,8,493400,0.000659,pop punk
0.775,136.02,0.52,punk,-5.803,0.364,0.383,blink-182,4,0.0348,71,Enema Of The State,Pop Punk Powerhouses,Adam's Song,6/1/1999,0,1,0,249627,0.034,pop punk
0.965,112.363,0.403,punk,-2.238,0.341,0.431,"Pierce The Veil, Kellin Quinn",4,0.0964,75,Collide With The Sky,Pop Punk Powerhouses,King For A Day,7/17/2012,0.000276,1,6,236293,3.81E-05,pop punk
0.925,159.989,0.472,punk,-3.545,0.0826,0.338,Pierce The Veil,4,0.15,68,Collide With The Sky,Pop Punk Powerhouses,Bulls In The Bronx,7/17/2012,0.000528,0,6,267867,0.000394,pop punk
0.422,112.751,0.756,blues,-12.967,0.0368,0.487,Elton John,4,0.0292,72,Sleeping With The Past (Remastered with bonus tracks),Classic Blues,Sacrifice,8/29/1989,0.00183,0,11,304133,0.0165,classic
0.214,67.531,0.332,blues,-12.518,0.0839,0.11,Whitney Houston,4,0.0349,75,The Bodyguard - Original Soundtrack Album,Classic Blues,I Will Always Love You,11/17/1992,5.62E-06,1,4,271093,0.845,classic
0.498,116.262,0.581,blues,-6.9,0.132,0.111,Phil Collins,4,0.0276,74,The Singles (Expanded),Classic Blues,Against All Odds (Take a Look at Me Now) - 2016 Remaster,10/14/2016,0,1,1,206360,0.198,classic
0.428,149.705,0.641,blues,-9.29,0.0579,0.53,Boyz II Men,3,0.024,70,Cooleyhighharmony (Bonus Tracks Version),Classic Blues,End Of The Road,4/30/1991,0,0,5,351467,0.0666,classic
0.519,140.054,0.546,blues,-9.072,0.24,0.247,Céline Dion,4,0.0291,71,The Colour Of My Love,Classic Blues,The Power of Love,11/9/1993,0.00046,1,8,342400,0.36,classic
0.652,80.61,0.52,blues,-6.655,0.256,0.722,Roxette,4,0.0274,77,It Must Have Been Love,Classic Blues,"It Must Have Been Love - From the Film ""Pretty Woman""",5/20/1990,6.14E-05,1,5,258787,0.339,classic
0.402,119.873,0.651,blues,-9.303,0.0765,0.258,Michael Jackson,4,0.028,68,"HIStory - PAST, PRESENT AND FUTURE - BOOK I",Classic Blues,You Are Not Alone,6/16/1995,7.73E-05,1,11,345600,0.639,classic
0.317,131.783,0.509,blues,-16.063,0.0878,0.247,Lionel Richie,4,0.0305,69,Can't Slow Down,Classic Blues,Stuck On You,1/1/1983,5.28E-05,1,5,192067,0.621,classic
0.381,121.948,0.476,blues,-10.238,0.0614,0.33,Roberta Flack,4,0.0342,70,Killing Me Softly,Classic Blues,Killing Me Softly With His Song,1/1/1973,0,0,5,286920,0.727,classic
0.264,99.304,0.636,blues,-14.567,0.275,0.264,Whitney Houston,3,0.0263,68,Whitney Houston,Classic Blues,Saving All My Love for You,2/14/1985,4.22E-05,0,6,238467,0.593,classic
0.249,82.803,0.418,blues,-13.744,0.112,0.213,Enya,4,0.0301,71,A Day Without Rain,Classic Blues,Only Time,11/11/2000,0.661,1,3,218547,0.841,classic
0.74,118.01,0.593,blues,-6.12,0.102,0.501,OneRepublic,4,0.0339,69,Dreaming Out Loud,Classic Blues,Apologize,11/20/2007,2.14E-05,1,8,208107,0.364,classic
0.64,101.991,0.691,blues,-5.087,0.2,0.452,Céline Dion,4,0.0384,69,A New Day Has Come,Classic Blues,I'm Alive,3/22/2002,5.24E-06,1,8,210227,0.0247,classic
0.533,131.745,0.584,blues,-7.11,0.306,0.224,Seal,3,0.0305,71,Seal,Classic Blues,Kiss from a Rose,5/31/1994,0,0,10,288427,0.684,classic
0.65,129.993,0.727,blues,-5.357,0.111,0.668,Ne-Yo,4,0.0337,70,Year Of The Gentleman (Bonus Track Edition),Classic Blues,Mad,1/1/2008,0,1,0,254533,0.662,classic
0.588,94.519,0.686,blues,-8.343,0.0954,0.617,Mario,4,0.0554,75,Turning Point,Classic Blues,Let Me Love You,3/15/2004,0,0,7,249120,0.178,classic
0.72,79.983,0.508,blues,-5.908,0.0563,0.472,Beyoncé,4,0.0628,71,I AM...SASHA FIERCE,Classic Blues,Halo,11/17/2008,0,0,11,261640,0.272,classic
